Chr WinCenter
OU015772.1 4250000
OU015772.1 4350000
OU015772.1 4450000
OU015772.1 4550000
OU015772.1 4650000
OU015772.1 4750000
OU015772.1 4850000
OU015772.1 4950000
OU015772.1 5050000
OU015772.1 5150000
OU015772.1 5250000
OU015772.1 5350000
OU015772.1 5450000
OU015772.1 5550000
OU015772.1 5650000
OU015772.1 5750000
OU015772.1 5850000
OU015772.1 5950000
OU015772.1 6050000
OU015772.1 6150000
OU015772.1 6250000
OU015772.1 6350000
OU015772.1 6450000
OU015772.1 6550000
OU015772.1 6650000
OU015772.1 6750000
OU015772.1 6850000
OU015772.1 6950000
OU015772.1 7050000
OU015772.1 7150000
OU015772.1 7250000
OU015772.1 7350000
OU015772.1 7450000
OU015772.1 7550000
OU015772.1 7650000
OU015772.1 7750000
OU015772.1 7850000
OU015772.1 7950000
OU015772.1 8050000
OU015772.1 8150000
OU015772.1 8250000
OU015772.1 8350000
OU015772.1 8450000
OU015772.1 8550000
OU015772.1 8650000
OU015772.1 8750000
OU015772.1 8850000
OU015772.1 8950000
OU015772.1 9050000
OU015772.1 9150000
OU015772.1 9250000
OU015772.1 9350000
OU015772.1 9450000
OU015772.1 9550000
OU015772.1 9650000
OU015772.1 9750000
OU015772.1 9850000
OU015772.1 9950000
OU015772.1 10050000
OU015772.1 10150000
OU015772.1 10250000
OU015772.1 10350000
OU015772.1 10450000
OU015772.1 10550000
OU015772.1 10650000
OU015772.1 10750000
OU015772.1 10850000
OU015772.1 10950000
OU015772.1 11050000
OU015772.1 11150000
OU015772.1 11250000
OU015772.1 11350000
OU015772.1 11450000
OU015772.1 11550000
OU015772.1 11650000
OU015772.1 11750000
OU015772.1 11850000
OU015772.1 11950000
OU015772.1 12050000
OU015772.1 12150000
OU015772.1 12250000
OU015772.1 12350000
OU015772.1 12450000
OU015772.1 12550000
OU015772.1 12650000
OU015772.1 12750000
OU015772.1 12850000
OU015772.1 12950000
OU015772.1 13050000
OU015772.1 13150000
OU015772.1 13250000
OU015772.1 13350000
OU015772.1 13450000
OU015772.1 13550000
OU015772.1 13650000
OU015772.1 13750000
OU015772.1 13850000
OU015772.1 13950000
OU015772.1 14050000
OU015772.1 14150000
OU015772.1 14250000
OU015772.1 14350000
OU015772.1 14450000
OU015772.1 14550000
OU015772.1 14650000
OU015772.1 14750000
OU015772.1 14850000
OU015772.1 14950000
OU015772.1 15050000
OU015772.1 15150000
OU015772.1 15250000
OU015772.1 15350000
OU015772.1 15450000
OU015772.1 15550000
OU015772.1 15650000
OU015772.1 15750000
OU015772.1 15850000
OU015772.1 15950000
OU015772.1 16050000
OU015772.1 16150000
OU015772.1 16250000
OU015772.1 16350000
OU015772.1 16450000
OU015772.1 16550000
OU015772.1 16650000
OU015772.1 16750000
OU015772.1 16850000
OU015772.1 16950000
OU015772.1 17050000
OU015772.1 17150000
OU015772.1 17250000
OU015772.1 17350000
OU015772.1 17450000
OU015772.1 17550000
OU015772.1 17650000
OU015772.1 17750000
OU015772.1 17850000
OU015772.1 17950000
OU015772.1 18050000
OU015772.1 18150000
OU015772.1 18250000
OU015772.1 18350000
OU015772.1 18450000
OU015772.1 18550000
OU015772.1 18650000
OU015772.1 18750000
OU015772.1 18850000
OU015772.1 18950000
OU015772.1 19050000
OU015772.1 19150000
OU015772.1 19250000
OU015772.1 19350000
OU015772.1 19450000
OU015772.1 19550000
OU015772.1 19650000
OU015772.1 19750000
OU015772.1 19850000
OU015772.1 19950000
OU015772.1 20050000
OU015772.1 20150000
OU015772.1 20250000
OU015772.1 20350000
OU015772.1 20450000
OU015772.1 20550000
OU015772.1 20650000
OU015772.1 20750000
OU015772.1 20850000
OU015772.1 20950000
OU015772.1 21050000
OU015772.1 21150000
OU015772.1 21250000
OU015772.1 21350000
OU015772.1 21450000
OU015772.1 21550000
OU015772.1 21650000
OU015772.1 21750000
OU015772.1 21850000
OU015772.1 21950000
OU015772.1 22050000
OU015772.1 22150000
OU015772.1 22250000
OU015772.1 22350000
OU015772.1 22450000
OU015772.1 22550000
OU015772.1 22650000
OU015772.1 22750000
OU015772.1 22850000
OU015772.1 22950000
OU015772.1 23050000
OU015772.1 23150000
OU015772.1 23250000
OU015772.1 23350000
OU015772.1 23450000
OU015772.1 23550000
OU015772.1 23650000
OU015772.1 23750000
OU015772.1 23850000
OU015772.1 23950000
OU015772.1 24050000
OU015772.1 24150000
OU015772.1 24250000
OU015772.1 24350000
OU015772.1 24450000
OU015772.1 24550000
OU015772.1 24650000
OU015772.1 24750000
OU015772.1 24850000
OU015772.1 24950000
OU015772.1 25050000
OU015772.1 25150000
OU015772.1 25250000
OU015772.1 25350000
OU015772.1 25450000
OU015772.1 25550000
OU015772.1 25650000
OU015772.1 25750000
OU015772.1 25850000
OU015772.1 25950000
OU015772.1 26050000
OU015772.1 26150000
OU015772.1 26250000
OU015772.1 26350000
OU015772.1 26450000
OU015772.1 26550000
OU015772.1 26650000
OU015772.1 26750000
OU015772.1 26850000
OU015772.1 26950000
OU015772.1 27050000
OU015772.1 27150000
OU015772.1 27250000
OU015772.1 27350000
OU015772.1 27450000
OU015772.1 27550000
OU015772.1 27650000
OU015772.1 27750000
OU015772.1 27850000
OU015772.1 27950000
OU015772.1 28050000
